qid,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,drives,affiliation,achieve,power,reward,risk,work,leisure,home,money,relig,death
989433,10,5,5,0,0,1.67,13.33,0,0,0,3.33,10,1.67,0,1.67,1.67,1.67,3.33,10,1.67,1.67,5,0,1.67,0,3.33,0,0,0,0
989442,0,0,0,0,0,0,2.17,0,0,0,2.17,2.17,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989530,10.98,9.76,1.22,0,0,1.22,3.66,0,0,0,0,19.51,9.76,7.32,0,2.44,4.88,2.44,12.2,2.44,7.32,1.22,3.66,0,9.76,0,0,1.22,0,0
989561,2.7,2.7,0,0,0,0,10.81,0,0,0,2.7,10.81,10.81,0,0,0,0,0,16.22,8.11,2.7,8.11,0,0,10.81,2.7,0,2.7,0,0
989586,3.85,3.85,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,0,0,0,0
989596,0,0,0,0,0,0,2.56,0,0,2.56,0,5.13,5.13,0,0,0,0,0,2.56,0,2.56,0,0,0,2.56,7.69,0,0,0,0
989621,3.51,1.75,0,0,0,0,7.02,0,0,0,3.51,3.51,3.51,0,0,0,0,0,5.26,1.75,1.75,1.75,0,0,7.02,0,0,1.75,3.51,0
989664,0,0,0,0,0,0,7.14,0,0,0,3.57,3.57,0,3.57,0,0,0,0,7.14,3.57,0,3.57,0,0,3.57,0,0,0,10.71,0
989780,0,0,0,0,0,0,4,0,0,1.33,0,0,0,0,0,0,0,0,13.33,0,0,13.33,0,0,10.67,0,0,0,6.67,0
989814,3.12,0,3.12,0,3.12,0,9.38,0,0,3.12,0,15.62,6.25,0,0,6.25,0,3.12,6.25,3.12,3.12,0,0,0,0,0,0,0,0,0
989877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,2.78,0,0,0,2.78,2.78,0,8.33,0,0
990125,8.7,0,8.7,0,0,0,26.09,8.7,4.35,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,30.43,4.35,4.35,4.35,0,0
990128,3.39,3.39,0,0,0,0,13.56,0,0,0,0,13.56,3.39,0,3.39,0,0,6.78,3.39,3.39,0,0,0,0,3.39,6.78,0,0,0,0
990137,8.33,6.67,1.67,0,1.67,0,13.33,0,3.33,5,0,6.67,5,0,0,0,1.67,0,13.33,3.33,1.67,10,1.67,0,3.33,6.67,1.67,0,0,1.67
990193,4.88,4.88,0,0,0,0,9.76,0,0,0,7.32,9.76,4.88,4.88,0,0,0,0,4.88,0,4.88,2.44,4.88,0,4.88,4.88,0,0,0,0
990266,0,0,0,0,0,0,6.25,0,2.08,0,6.25,0,0,0,0,0,0,0,4.17,0,0,4.17,0,0,16.67,2.08,0,0,0,0
990270,1.85,1.85,0,0,0,0,20.37,5.56,0,1.85,5.56,5.56,0,1.85,0,1.85,0,1.85,11.11,7.41,0,3.7,0,0,5.56,5.56,1.85,0,0,0
990271,2,2,0,0,0,0,11,2,0,4,1,4,2,0,0,2,0,1,8,2,1,5,0,0,2,1,2,3,1,3
990275,0,0,0,0,0,0,8.89,0,0,0,4.44,4.44,0,0,4.44,2.22,0,2.22,8.89,2.22,0,2.22,4.44,0,4.44,2.22,0,0,8.89,0
990307,0,0,0,0,0,0,0,0,0,0,0,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,12.12,18.18,0,0,0,0
990308,0,0,0,0,0,0,4.76,0,0,0,4.76,7.14,0,2.38,0,2.38,0,2.38,0,0,0,0,0,0,23.81,2.38,0,0,0,0
990375,0,0,0,0,0,0,7.69,1.1,0,0,5.49,7.69,4.4,2.2,0,1.1,0,0,4.4,0,0,3.3,1.1,0,1.1,0,1.1,0,2.2,0
990385,2.5,2.5,0,0,0,0,12.5,0,0,0,0,2.5,0,2.5,0,0,0,0,10,2.5,5,5,2.5,0,17.5,0,0,2.5,2.5,0
990414,2.25,0,2.25,0,2.25,0,10.11,2.25,0,0,6.74,1.12,0,0,0,0,1.12,0,8.99,3.37,1.12,4.49,0,0,3.37,1.12,1.12,2.25,0,2.25
990418,0,0,0,0,0,0,12.5,0,0,0,0,4.17,0,0,0,4.17,0,0,8.33,8.33,4.17,0,0,0,20.83,4.17,0,0,0,0
990442,6.67,2.67,4,0,2.67,0,10.67,0,2.67,0,4,1.33,0,0,0,0,0,1.33,13.33,5.33,5.33,4,1.33,0,6.67,0,0,1.33,0,2.67
990493,0,0,0,0,0,0,16.95,0,0,0,10.17,15.25,3.39,1.69,0,3.39,3.39,3.39,5.08,0,1.69,5.08,0,0,1.69,3.39,0,0,0,1.69
990638,2.17,2.17,0,0,0,0,4.35,0,0,0,2.17,0,0,0,0,0,0,0,4.35,0,0,4.35,0,0,10.87,0,0,4.35,0,0
990642,0,0,0,0,0,0,6.41,0,0,0,2.56,0,0,0,0,0,0,0,6.41,0,1.28,5.13,0,0,3.85,0,0,0,0,1.28
990740,1.43,0,1.43,0,0,0,5.71,0,0,0,4.29,4.29,2.86,0,0,1.43,0,0,5.71,0,1.43,2.86,0,1.43,4.29,0,0,0,0,0
990841,0,0,0,0,0,0,6.12,0,0,0,4.08,2.04,0,0,0,0,0,2.04,4.08,2.04,2.04,0,0,0,6.12,0,0,0,0,0
990874,1.61,1.61,0,0,0,0,25.81,3.23,0,4.84,0,3.23,1.61,0,0,0,0,1.61,9.68,8.06,0,1.61,0,0,0,3.23,0,0,0,0
990875,6,6,0,0,0,0,14,0,0,0,4,2,2,2,0,0,0,0,16,4,14,4,6,0,26,4,0,4,0,0
990979,0,0,0,0,0,0,6.67,0,0,0,4.44,2.22,2.22,0,0,0,0,0,6.67,0,0,4.44,2.22,0,0,8.89,0,0,0,0
991032,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,3.57,0,0,35.71,0,0,14.29,0,0
991035,0,0,0,0,0,0,2.44,0,0,0,0,4.88,0,0,0,2.44,2.44,0,7.32,0,4.88,2.44,0,0,2.44,7.32,2.44,0,0,0
991057,1.59,0,1.59,0,1.59,0,15.87,4.76,0,4.76,1.59,4.76,1.59,0,0,0,0,3.17,12.7,7.94,1.59,1.59,1.59,0,0,0,0,0,0,0
991063,0,0,0,0,0,0,0,0,0,0,0,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991070,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,6.06,6.06,0,0,0,0,0,6.06,6.06,0,0,0
991075,3.7,3.7,0,0,0,0,7.41,0,0,0,7.41,7.41,3.7,3.7,0,0,0,0,7.41,0,0,7.41,0,0,11.11,0,0,0,0,0
991076,0,0,0,0,0,0,2.27,0,0,0,2.27,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,9.09,0,0,0,0,0
991082,3.39,3.39,0,0,0,0,16.95,1.69,1.69,0,10.17,3.39,3.39,0,0,0,0,0,10.17,3.39,3.39,6.78,3.39,0,0,10.17,1.69,0,0,0
991084,1.89,1.89,0,0,0,0,9.43,1.89,0,0,7.55,3.77,3.77,0,0,0,0,0,11.32,3.77,1.89,7.55,1.89,0,3.77,7.55,0,0,0,0
991110,3.77,0,3.77,3.77,0,0,3.77,0,0,0,0,7.55,0,0,0,7.55,0,0,3.77,0,0,0,0,3.77,13.21,3.77,0,0,0,0
991111,0,0,0,0,0,0,0,0,0,0,0,1.64,1.64,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,0
991171,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
991203,2.67,0,2.67,0,1.33,0,4,0,0,0,0,6.67,0,2.67,2.67,0,1.33,0,12,0,1.33,10.67,1.33,0,9.33,0,0,1.33,0,0
991238,8.11,8.11,0,0,0,0,13.51,0,2.7,2.7,2.7,0,0,0,0,0,0,0,13.51,10.81,0,2.7,0,0,2.7,10.81,0,0,0,0
991286,3.92,0,3.92,0,0,0,0,0,0,0,0,11.76,3.92,3.92,3.92,0,3.92,0,7.84,0,3.92,0,0,3.92,9.8,1.96,1.96,0,0,0
991355,0,0,0,0,0,0,5.26,0,0,0,0,5.26,5.26,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,5.26,0,0,0
991363,4.55,2.27,2.27,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82,0,0,6.82,0,0,4.55,0,0,0,0,2.27
991370,2.38,2.38,0,0,0,0,2.38,0,2.38,0,0,2.38,2.38,0,0,0,0,0,2.38,2.38,0,0,0,0,0,4.76,0,0,0,0
991685,2.9,0,2.9,0,2.9,0,15.94,0,0,0,1.45,4.35,2.9,0,0,0,0,1.45,14.49,4.35,1.45,8.7,0,1.45,17.39,1.45,0,2.9,0,0
991705,0.92,0.92,0,0,0,0,2.75,0,0,0,1.83,1.83,0.92,0,0,0,0.92,0,5.5,0.92,4.59,0,0,0,8.26,0,0.92,0.92,0,0
991791,0,0,0,0,0,0,2.94,0,0,0,1.47,7.35,4.41,0,0,1.47,1.47,0,4.41,1.47,0,2.94,0,0,0,4.41,0,0,1.47,0
991855,4.55,4.55,0,0,0,0,0,0,0,0,0,4.55,2.27,0,0,2.27,0,2.27,0,0,0,0,0,0,2.27,6.82,0,0,0,0
992043,5.36,5.36,0,0,0,0,8.93,1.79,0,0,1.79,1.79,1.79,0,0,0,0,0,12.5,7.14,1.79,3.57,0,0,0,7.14,0,0,0,0
992092,5.13,2.56,2.56,0,0,0,2.56,0,0,0,0,5.13,2.56,0,0,2.56,0,2.56,5.13,0,2.56,0,0,2.56,5.13,0,0,0,0,0
992185,10,5,5,0,2.5,0,7.5,0,0,0,0,7.5,5,0,2.5,2.5,0,0,12.5,2.5,0,10,0,0,2.5,0,0,0,0,0
992193,2.38,2.38,0,0,0,0,4.76,0,0,0,2.38,7.14,2.38,0,0,0,0,4.76,11.9,2.38,4.76,4.76,0,0,0,0,0,2.38,0,0
992206,6.38,6.38,0,0,0,0,4.26,2.13,0,0,0,2.13,0,0,0,0,2.13,0,4.26,4.26,0,0,0,0,0,4.26,4.26,0,2.13,0
992310,10.84,10.84,0,0,0,0,14.46,1.2,0,0,8.43,8.43,6.02,0,0,2.41,0,0,7.23,3.61,3.61,2.41,2.41,0,1.2,8.43,0,0,0,0
992334,2.04,0,2.04,2.04,0,0,8.16,0,0,2.04,2.04,2.04,0,0,0,2.04,0,0,6.12,0,0,6.12,0,0,0,0,0,0,2.04,0
992369,5.17,5.17,0,0,0,0,6.9,0,0,0,0,3.45,0,1.72,0,0,0,1.72,10.34,1.72,3.45,6.9,1.72,0,5.17,1.72,0,0,0,0
992402,1.75,0,1.75,0,1.75,0,12.28,0,0,0,3.51,5.26,1.75,0,1.75,0,1.75,0,7.02,1.75,0,5.26,0,0,8.77,0,1.75,3.51,0,0
992495,8.7,4.35,2.17,0,0,0,4.35,0,0,0,0,23.91,8.7,0,6.52,4.35,0,4.35,2.17,0,0,2.17,0,0,2.17,0,0,0,0,0
992546,0,0,0,0,0,0,16.67,7.14,0,4.76,11.9,0,0,0,0,0,0,0,2.38,0,2.38,2.38,0,0,4.76,0,0,0,0,0
992635,0,0,0,0,0,0,2.56,0,0,0,2.56,10.26,0,0,0,0,0,10.26,15.38,0,2.56,12.82,0,0,10.26,0,0,2.56,0,0
993142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,1.72,0,0,1.72,0,0,0,0,0
993413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,2.13,0,0,0,0,0,0,0,0
993419,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0
993507,0,0,0,0,0,0,3.85,0,0,0,1.92,7.69,7.69,0,0,1.92,0,0,7.69,0,7.69,0,7.69,0,7.69,3.85,0,0,0,0
993533,2.63,2.63,0,0,0,0,3.95,0,0,0,1.32,6.58,1.32,3.95,0,0,0,1.32,5.26,0,1.32,5.26,0,0,1.32,0,0,0,7.89,0
993568,0,0,0,0,0,0,2.27,2.27,0,0,2.27,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,4.55,2.27,0,0,0,0
993724,11.11,7.41,3.7,0,0,0,0,0,0,0,0,14.81,3.7,0,7.41,7.41,0,3.7,11.11,0,3.7,7.41,3.7,3.7,0,0,0,0,0,0
994069,2.97,0,2.97,0,1.98,0,0.99,0,0,0,0,12.87,1.98,4.95,0,2.97,0,3.96,9.9,0.99,0.99,7.92,0,0,4.95,0.99,0,0,0,1.98
994131,5.88,0,5.88,0,0,5.88,23.53,8.82,0,5.88,14.71,11.76,0,5.88,5.88,0,0,0,17.65,11.76,0,5.88,0,0,2.94,0,0,0,11.76,0
994594,3.7,3.7,0,0,0,0,18.52,3.7,0,0,11.11,14.81,7.41,0,0,7.41,0,0,14.81,7.41,3.7,3.7,0,0,3.7,0,0,0,0,0
995711,3.03,3.03,0,0,0,0,3.03,0,0,0,0,3.03,0,0,0,3.03,0,0,0,0,0,0,0,0,12.12,7.58,0,0,0,0
996112,0,0,0,0,0,0,7.69,0,0,0,0,1.92,0,1.92,0,0,0,0,11.54,3.85,0,7.69,0,0,13.46,0,0,1.92,0,0
996275,1.1,1.1,0,0,0,0,4.4,0,0,0,3.3,8.79,3.3,0,0,1.1,0,4.4,3.3,0,1.1,2.2,0,0,0,1.1,0,0,4.4,0
996411,2.22,0,0,0,0,0,2.22,0,0,0,0,2.22,2.22,0,0,0,0,0,4.44,0,2.22,2.22,2.22,0,4.44,6.67,0,0,0,0
996480,3.57,0,3.57,0,0,3.57,1.79,0,0,0,0,3.57,0,0,3.57,0,0,0,5.36,1.79,0,1.79,0,1.79,0,0,0,0,0,7.14
996501,3.08,3.08,0,0,0,0,13.85,0,0,0,4.62,9.23,3.08,3.08,0,0,0,3.08,3.08,1.54,0,1.54,0,0,3.08,4.62,0,0,6.15,0
996634,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,10.81,0,0,10.81,0,0,5.41,0,0,0,0,0
996815,0,0,0,0,0,0,13.33,0,0,0,0,6.67,6.67,0,0,0,0,0,6.67,0,0,6.67,0,0,6.67,0,0,0,0,0
996947,3.77,3.77,0,0,0,0,0,0,0,0,0,3.77,0,0,0,1.89,1.89,0,0,0,0,0,0,0,1.89,15.09,0,0,0,0
997096,5.88,5.88,0,0,0,0,2.35,0,0,0,0,2.35,0,1.18,0,1.18,0,0,2.35,1.18,1.18,0,0,0,0,7.06,0,1.18,0,0
997275,4.08,4.08,0,0,0,0,6.12,0,0,0,2.04,14.29,4.08,6.12,0,2.04,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0
997571,1.27,1.27,0,0,0,0,1.27,0,0,0,0,3.8,0,1.27,0,0,0,2.53,5.06,0,3.8,0,1.27,0,0,10.13,0,0,1.27,0
997789,1.59,1.59,0,0,0,0,3.17,0,0,0,0,3.17,0,3.17,0,0,0,0,1.59,1.59,0,0,0,0,3.17,7.94,0,0,0,0
997845,0,0,0,0,0,0,1.79,0,0,0,0,3.57,0,0,0,0,0,3.57,1.79,1.79,0,0,0,0,0,1.79,0,0,0,0
997990,0,0,0,0,0,0,0,0,0,0,0,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,1.35,0,0
998017,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,2.56,0,0,12.82,0,0,5.13,2.56,0
998093,2.63,2.63,0,0,0,0,2.63,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,5.26,2.63,0,0,0
998606,0,0,0,0,0,0,2.63,0,0,0,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0
998891,0,0,0,0,0,0,5.71,0,0,0,0,2.86,0,2.86,0,0,0,0,2.86,2.86,0,0,0,0,8.57,0,0,5.71,0,0
998892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998921,21.43,21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,7.14,0,21.43,21.43,0,0,7.14,0,0
998974,5,3.33,1.67,0,0,1.67,11.67,1.67,0,0,3.33,8.33,1.67,1.67,1.67,3.33,0,3.33,5,3.33,0,1.67,0,0,0,3.33,1.67,0,0,3.33
999079,0,0,0,0,0,0,3.57,0,0,0,3.57,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,7.14,0,0,0,0,0
999337,1.11,1.11,0,0,0,0,1.11,0,0,0,0,4.44,0,2.22,0,1.11,0,1.11,1.11,1.11,0,0,0,0,0,1.11,5.56,3.33,0,0
1000398,1.3,0,1.3,0,1.3,0,14.29,1.3,0,0,9.09,9.09,3.9,0,0,3.9,0,2.6,3.9,2.6,0,1.3,0,0,1.3,0,0,0,0,1.3
1000468,2.5,2.5,0,0,0,0,6.25,0,0,0,3.75,5,0,3.75,0,1.25,0,0,6.25,1.25,2.5,3.75,0,0,6.25,1.25,0,2.5,0,0
1000574,3.3,0,3.3,1.1,1.1,1.1,10.99,2.2,0,1.1,3.3,4.4,2.2,0,0,0,0,2.2,16.48,4.4,1.1,10.99,0,2.2,2.2,2.2,1.1,0,1.1,0
1000611,1.47,1.47,0,0,0,0,14.71,5.88,0,1.47,10.29,1.47,1.47,0,0,0,0,0,2.94,0,1.47,1.47,0,0,4.41,0,1.47,1.47,0,1.47
1000670,1.47,1.47,0,0,0,0,10.29,0,0,0,2.94,7.35,2.94,4.41,0,0,1.47,0,7.35,1.47,5.88,5.88,0,0,16.18,4.41,0,2.94,0,0
1000681,0,0,0,0,0,0,9.23,0.77,0.77,0,7.69,4.62,0.77,3.08,0,0.77,0,0,4.62,0.77,0,3.85,0,0,13.85,0,0,0,0,0
1001871,2.5,2.5,0,0,0,0,17.5,2.5,0,10,0,5,2.5,0,0,0,0,2.5,2.5,0,2.5,2.5,2.5,0,5,0,0,0,0,0
1002005,4.17,4.17,0,0,0,0,4.17,0,2.08,0,0,2.08,0,0,0,2.08,0,2.08,2.08,0,0,0,2.08,0,2.08,14.58,2.08,2.08,0,0
1002190,0,0,0,0,0,0,0,0,0,0,0,3.77,3.77,0,0,0,0,0,5.66,3.77,1.89,0,0,0,0,3.77,1.89,0,0,0
1002290,0,0,0,0,0,0,1.61,0,0,0,1.61,4.84,0,1.61,0,3.23,0,0,8.06,0,0,4.84,3.23,0,4.84,0,0,1.61,1.61,0
1002485,2.04,2.04,0,0,0,0,8.16,0,0,0,6.12,2.04,0,2.04,0,0,0,0,8.16,2.04,0,8.16,0,0,4.08,0,0,0,0,0
1002544,2.25,1.12,0,0,0,0,2.25,0,0,0,0,16.85,1.12,5.62,0,4.49,3.37,3.37,4.49,2.25,1.12,1.12,0,0,2.25,1.12,0,0,0,0
1002653,4.17,4.17,0,0,0,0,6.25,0,0,0,0,4.17,0,4.17,0,0,0,0,2.08,0,2.08,0,0,0,10.42,0,2.08,0,0,0
1002679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0
1002689,2.27,2.27,0,0,0,0,4.55,0,0,0,4.55,13.64,2.27,2.27,0,4.55,2.27,2.27,2.27,0,2.27,0,0,0,2.27,2.27,0,0,0,0
1002762,0,0,0,0,0,0,3.64,0,1.82,0,0,0,0,0,0,0,0,0,3.64,1.82,0,1.82,0,0,3.64,1.82,0,0,0,0
1002801,0,0,0,0,0,0,9.3,0,0,0,9.3,0,0,0,0,0,0,0,2.33,0,0,2.33,0,0,11.63,0,0,0,2.33,0
1002887,10.87,0,10.87,2.17,2.17,2.17,10.87,0,0,2.17,2.17,6.52,0,0,0,4.35,0,4.35,8.7,4.35,0,4.35,0,0,2.17,4.35,0,0,0,0
1002896,2.25,1.12,1.12,0,0,1.12,5.62,0,0,0,0,2.25,0,0,1.12,0,0,1.12,4.49,2.25,0,2.25,0,0,0,1.12,1.12,0,7.87,5.62
1002902,8.2,1.64,3.28,0,3.28,0,16.39,0,0,0,0,0,0,0,0,0,0,0,4.92,0,1.64,4.92,1.64,0,4.92,4.92,0,0,0,0
1002940,0,0,0,0,0,0,3.92,0,0,0,0,7.84,0,5.88,0,0,0,1.96,3.92,0,1.96,1.96,0,0,1.96,7.84,0,0,0,0
1003006,7.41,5.56,1.85,0,0,0,3.7,0,0,0,1.85,5.56,0,1.85,0,1.85,0,1.85,12.96,0,3.7,9.26,1.85,1.85,1.85,0,0,0,1.85,0
1003114,1.75,0,1.75,1.75,0,0,15.79,5.26,0,1.75,8.77,5.26,1.75,0,0,0,1.75,1.75,3.51,1.75,0,1.75,0,0,0,3.51,0,0,1.75,0
1003210,5.36,3.57,1.79,0,0,0,8.93,1.79,0,0,5.36,3.57,0,0,0,1.79,0,1.79,12.5,3.57,3.57,5.36,0,0,7.14,1.79,1.79,1.79,0,0
1003249,0,0,0,0,0,0,8.82,5.88,0,2.94,2.94,0,0,0,0,0,0,0,2.94,2.94,0,0,0,0,0,0,0,2.94,0,0
1003350,2.44,1.22,1.22,0,1.22,0,6.1,0,0,0,4.88,0,0,0,0,0,0,0,8.54,0,1.22,7.32,1.22,0,1.22,6.1,0,0,0,0
1003445,5,5,0,0,0,0,5,0,0,0,5,5,0,0,0,0,0,5,7.5,0,2.5,5,0,0,10,5,0,0,2.5,0
1003623,2.97,0.99,1.98,0,1.98,0,4.95,0,0,0,1.98,4.95,0.99,0,0,2.97,0.99,1.98,1.98,0,0.99,0.99,0,0,1.98,0.99,0,0,0,0.99
1004199,2.38,2.38,0,0,0,0,9.52,0,0,0,7.14,11.9,4.76,2.38,0,2.38,0,2.38,4.76,0,4.76,0,0,0,0,0,0,0,0,0
1004319,0,0,0,0,0,0,9.68,0,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,16.13,0,0,0,0
1005653,0,0,0,0,0,0,12.24,0,0,0,6.12,6.12,4.08,0,0,2.04,0,0,8.16,2.04,2.04,2.04,4.08,0,14.29,2.04,0,2.04,0,0
1005968,10.94,1.56,9.38,0,9.38,0,1.56,0,0,0,0,1.56,0,1.56,0,0,0,0,6.25,0,3.12,1.56,1.56,0,1.56,4.69,0,1.56,0,0
1006004,5.56,5.56,0,0,0,0,11.11,0,0,0,5.56,5.56,0,0,0,5.56,0,0,11.11,5.56,0,5.56,0,0,0,0,0,0,0,5.56
1006054,1.3,1.3,0,0,0,0,15.58,0,1.3,0,5.19,5.19,1.3,1.3,1.3,1.3,0,0,6.49,2.6,2.6,3.9,0,0,0,2.6,0,0,2.6,2.6
1006094,0,0,0,0,0,0,11.76,0,0,0,0,9.8,3.92,0,1.96,1.96,1.96,0,7.84,5.88,0,1.96,0,0,3.92,0,0,0,0,0
1006136,3.08,3.08,0,0,0,0,13.85,0,0,0,9.23,3.08,1.54,0,0,0,0,1.54,9.23,1.54,1.54,6.15,0,0,4.62,0,0,0,1.54,3.08
1006306,1.11,0,1.11,0,0,0,6.67,1.11,0,0,1.11,4.44,2.22,1.11,0,0,1.11,0,4.44,1.11,3.33,1.11,0,0,3.33,3.33,0,0,0,0
1006366,6.67,0,6.67,0,4.44,0,4.44,0,0,0,0,11.11,2.22,0,2.22,2.22,2.22,2.22,4.44,0,0,4.44,0,0,0,0,0,0,2.22,0
1006452,6.52,6.52,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,2.17,8.7,0,2.17,8.7,0,0,4.35,0,0,2.17,0,0
1006509,5.88,1.96,3.92,0,0,0,3.92,0,0,0,0,1.96,1.96,0,0,0,0,0,1.96,0,1.96,0,0,0,0,3.92,0,1.96,0,0
1006665,0,0,0,0,0,0,7.69,5.13,2.56,5.13,2.56,2.56,0,0,0,0,0,2.56,12.82,2.56,5.13,2.56,2.56,0,12.82,0,0,0,0,2.56
1006696,1.05,1.05,0,0,0,0,4.21,0,0,0,1.05,4.21,2.11,0,0,0,0,2.11,5.26,0,2.11,3.16,0,0,13.68,0,2.11,0,0,0
1006829,2.22,0,2.22,0,2.22,0,4.44,2.22,0,0,2.22,0,0,0,0,0,0,0,15.56,0,2.22,13.33,0,0,2.22,0,0,0,0,2.22
1006851,0,0,0,0,0,0,0,0,0,0,0,8.57,0,0,2.86,5.71,0,2.86,0,0,0,0,0,0,2.86,0,0,0,0,5.71
1007003,0,0,0,0,0,0,2.38,0,0,0,0,2.38,0,2.38,0,0,0,0,9.52,2.38,4.76,2.38,0,0,7.14,0,0,0,0,0
1007066,8.11,2.7,5.41,0,1.8,0,3.6,0,0,0,1.8,1.8,0,0,0,0,0,1.8,8.11,0,6.31,6.31,2.7,1.8,1.8,0,0,0,0,0
1007110,0,0,0,0,0,0,7.69,0,0,0,1.28,2.56,0,2.56,0,0,0,0,3.85,1.28,1.28,1.28,0,0,3.85,0,0,0,0,0
1007187,7.5,0,7.5,0,5,0,5,0,0,0,2.5,2.5,0,0,0,2.5,0,0,10,0,0,10,0,0,0,0,0,0,0,0
1007363,2.5,0,2.5,0,2.5,0,5,0,0,0,0,2.5,0,0,0,2.5,0,0,5,0,2.5,5,0,0,2.5,0,0,0,0,2.5
1007380,0,0,0,0,0,0,14.29,5.71,0,0,10,2.86,0,0,0,2.86,0,2.86,2.86,0,1.43,1.43,0,0,0,0,0,0,0,10
1010287,0,0,0,0,0,0,5.32,1.06,0,0,5.32,0,0,0,0,0,0,0,1.06,0,0,1.06,0,0,5.32,0,1.06,0,0,1.06
1010657,0,0,0,0,0,0,1.52,0,0,0,0,3.03,0,3.03,0,0,0,0,1.52,0,1.52,0,0,0,0,0,0,0,0,0
1010700,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,2.38,0,0,7.14,0,4.76,2.38,0,0,4.76,4.76,7.14,0,0,0
1011084,0,0,0,0,0,0,4.17,0,0,0,4.17,12.5,4.17,4.17,0,0,4.17,0,4.17,0,4.17,0,0,0,4.17,0,0,4.17,0,0
1011088,6.52,4.35,2.17,2.17,0,0,10.87,0,0,0,2.17,4.35,0,0,4.35,0,0,0,13.04,0,2.17,10.87,2.17,0,0,0,0,0,4.35,0
1011122,0,0,0,0,0,0,25.64,7.69,2.56,0,12.82,5.13,0,0,0,2.56,0,2.56,23.08,15.38,0,7.69,0,0,2.56,0,0,0,0,0
1011309,0.89,0.89,0,0,0,0,7.14,0.89,0,0,5.36,4.46,1.79,0.89,0,0.89,0.89,0,16.07,2.68,7.14,8.04,0,0,5.36,0.89,0.89,0,0,0
1011501,3.23,0,3.23,1.61,1.61,0,16.13,1.61,0,3.23,11.29,6.45,1.61,3.23,0,0,0,1.61,9.68,1.61,1.61,8.06,0,0,1.61,0,0,0,3.23,1.61
1011765,3.33,1.67,1.67,0,1.67,0,3.33,0,0,0,0,5,1.67,0,0,0,1.67,1.67,8.33,1.67,1.67,3.33,0,1.67,0,0,0,0,0,1.67
1011840,6.12,6.12,0,0,0,0,14.29,0,0,0,8.16,10.2,4.08,4.08,0,0,0,2.04,4.08,2.04,0,2.04,0,0,2.04,2.04,0,0,2.04,0
1011848,0,0,0,0,0,0,3.64,0,0,0,0,7.27,3.64,0,0,0,3.64,0,7.27,1.82,5.45,0,0,0,9.09,0,0,1.82,0,0
1012330,4.82,2.41,2.41,0,1.2,0,8.43,0,0,0,0,2.41,1.2,0,0,0,0,1.2,7.23,4.82,0,2.41,0,0,2.41,10.84,0,0,0,0
1012335,4.11,2.74,1.37,0,1.37,0,8.22,0,1.37,0,1.37,2.74,0,0,0,0,1.37,1.37,15.07,4.11,6.85,6.85,1.37,0,9.59,2.74,2.74,2.74,0,0
