qid,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,drives,affiliation,achieve,power,reward,risk,work,leisure,home,money,relig,death
804192,2.13,2.13,0,0,0,0,4.26,0,0,0,0,14.89,4.26,6.38,2.13,2.13,2.13,0,8.51,0,2.13,6.38,0,0,6.38,0,6.38,12.77,0,0
804358,2.08,2.08,0,0,0,0,6.25,2.08,0,0,0,8.33,2.08,0,0,4.17,0,2.08,16.67,2.08,2.08,12.5,0,0,12.5,4.17,0,0,0,0
804706,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,1.85,0,1.85,3.7,0,0,3.7,0,0,1.85,0,1.85,0,0,0
805900,2,0,2,0,0,2,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,8,0,0,6,0,2,12,0,0
813494,0,0,0,0,0,0,7.84,0,0,0,0,5.88,0,1.96,0,0,0,3.92,1.96,0,0,1.96,0,0,0,0,0,0,0,0
814132,2.5,2.5,0,0,0,0,7.5,0,0,0,0,5,0,0,0,0,2.5,2.5,10,2.5,5,2.5,0,0,2.5,0,0,0,0,0
816396,0,0,0,0,0,0,7.02,0,0,0,1.75,7.02,1.75,0,0,1.75,0,5.26,7.02,0,1.75,5.26,1.75,0,14.04,0,0,0,0,0
817128,0,0,0,0,0,0,1.83,0,0,0,0,11.93,2.75,1.83,0,1.83,0.92,5.5,4.59,0,2.75,2.75,0,0,2.75,10.09,0,0.92,0,0
818512,0,0,0,0,0,0,0,0,0,0,0,14.08,0,1.41,0,7.04,1.41,5.63,1.41,0,0,0,0,1.41,0,0,0,0,0,0
819416,16.33,2.04,14.29,10.2,2.04,2.04,0,0,0,0,0,8.16,4.08,0,2.04,2.04,0,2.04,6.12,0,0,2.04,2.04,2.04,0,0,0,0,0,0
820213,0,0,0,0,0,0,0,0,0,0,0,4.88,0,0,4.88,4.88,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0
820526,3.3,3.3,0,0,0,0,13.19,0,0,0,1.1,2.2,0,1.1,0,1.1,0,0,7.69,2.2,2.2,2.2,1.1,0,2.2,0,0,0,1.1,0
820909,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,1,0,3,0,0
821624,0,0,0,0,0,0,1.89,0,0,0,0,9.43,0,0,1.89,5.66,0,5.66,0,0,0,0,0,0,3.77,0,0,0,0,0
822492,5.71,5.71,0,0,0,0,8.57,0,0,0,0,10,0,0,1.43,4.29,1.43,5.71,5.71,0,1.43,2.86,2.86,0,4.29,0,0,0,0,0
824355,5.17,1.72,3.45,0,1.72,0,0,0,0,0,0,5.17,1.72,0,0,1.72,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0
826382,1.28,1.28,0,0,0,0,0,0,0,0,0,11.54,1.28,6.41,0,5.13,0,3.85,5.13,0,5.13,0,0,0,5.13,0,0,11.54,0,0
826613,1.39,1.39,0,0,0,0,4.17,0,0,0,0,4.17,0,1.39,0,0,0,2.78,4.17,0,2.78,1.39,0,0,15.28,0,0,5.56,0,0
827852,2.56,2.56,0,0,0,0,5.13,0,0,0,2.56,5.13,0,2.56,0,2.56,0,0,5.13,0,2.56,5.13,0,0,2.56,0,0,0,0,0
829025,9.09,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,2.27,2.27,2.27,6.82,18.18,0,0,9.09,9.09,0,13.64,0,0,13.64,0,0
829103,0,0,0,0,0,0,1.69,0,0,0,0,6.78,0,1.69,0,5.08,0,5.08,0,0,0,0,0,0,0,0,1.69,0,0,0
829856,5.63,2.82,2.82,0,2.82,0,2.82,0,0,0,0,11.27,1.41,4.23,1.41,1.41,1.41,4.23,2.82,1.41,1.41,0,0,0,2.82,0,0,0,0,0
831372,7.14,2.38,0,0,0,0,0,0,0,0,0,19.05,2.38,4.76,0,11.9,0,11.9,28.57,0,4.76,26.19,2.38,0,26.19,7.14,0,0,0,0
832370,9.3,6.98,2.33,2.33,0,0,0,0,0,0,0,9.3,2.33,2.33,0,2.33,2.33,2.33,4.65,2.33,0,0,2.33,0,6.98,4.65,0,0,0,0
834174,10,10,0,0,0,0,10,0,0,0,0,2.5,0,0,0,2.5,0,0,12.5,7.5,2.5,2.5,5,0,7.5,2.5,0,2.5,0,0
835239,0,0,0,0,0,0,11.54,0,5.77,0,0,3.85,0,0,0,3.85,0,1.92,3.85,3.85,0,0,0,0,1.92,1.92,0,0,0,1.92
836098,1.08,0,1.08,0,0,0,1.08,0,1.08,0,0,5.38,2.15,2.15,0,1.08,0,1.08,2.15,1.08,0,1.08,0,0,0,1.08,0,1.08,2.15,0
836252,2.99,2.99,0,0,0,0,0,0,0,0,0,13.43,0,0,0,2.99,1.49,8.96,16.42,0,2.99,11.94,1.49,0,2.99,0,8.96,17.91,0,0
838116,2,0,2,0,0,0,0,0,0,0,0,16,2,4,0,8,2,2,4,0,2,2,0,0,2,0,0,2,0,0
839692,4.08,2.04,2.04,0,0,0,4.08,0,0,0,0,6.12,0,4.08,0,2.04,0,2.04,6.12,0,0,6.12,0,0,6.12,4.08,0,0,0,0
842055,6.82,6.82,0,0,0,0,0,0,0,0,0,11.36,6.82,2.27,0,2.27,0,2.27,2.27,0,2.27,0,2.27,0,0,0,0,0,0,0
842070,2.17,2.17,0,0,0,0,2.17,0,0,0,0,23.91,6.52,4.35,2.17,0,6.52,4.35,10.87,0,4.35,4.35,0,4.35,10.87,0,0,0,0,0
842171,0,0,0,0,0,0,0,0,0,0,0,15.52,6.9,3.45,1.72,0,3.45,0,10.34,0,8.62,0,3.45,0,10.34,0,0,0,0,0
844002,5,5,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,1.67,1.67,0,0,0,0,0,1.67,0,0,0,0
845007,1.79,1.79,0,0,0,0,7.14,0,0,0,0,12.5,3.57,0,1.79,7.14,0,5.36,5.36,0,1.79,1.79,1.79,0,3.57,0,0,5.36,0,0
846996,0,0,0,0,0,0,0,0,0,0,0,2.27,0,2.27,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847278,0,0,0,0,0,0,4.35,0,0,0,2.17,4.35,2.17,0,0,0,0,2.17,4.35,0,0,4.35,0,0,2.17,0,0,0,0,0
850406,0.68,0,0.68,0,0,0.68,2.04,0,0,0,0,8.16,1.36,1.36,0.68,3.4,3.4,0.68,1.36,0,0,1.36,0,0,0,0,0,0,0,0
851304,1.16,1.16,0,0,0,0,4.65,0,0,0,0,6.98,2.33,2.33,0,2.33,2.33,0,13.95,6.98,0,6.98,0,0,0,8.14,0,0,0,0
851527,1.75,0.88,0.88,0,0.88,0,4.39,0,0,0,0,6.14,2.63,0.88,0,1.75,0.88,1.75,0.88,0,0,0.88,0,0,0,1.75,0,0,0,0
851763,6.59,3.3,3.3,0,0,1.1,8.79,0,0,0,0,13.19,0,1.1,3.3,4.4,1.1,6.59,7.69,0,1.1,3.3,1.1,3.3,0,1.1,0,0,0,0
852203,2.33,2.33,0,0,0,0,9.3,0,0,0,0,11.63,2.33,0,0,6.98,0,9.3,4.65,4.65,0,0,0,0,13.95,2.33,0,13.95,0,0
852850,1.92,1.92,0,0,0,0,0,0,0,0,0,9.62,0,3.85,0,3.85,0,1.92,1.92,0,0,1.92,0,0,0,0,0,5.77,0,0
853064,1.49,1.49,0,0,0,0,2.99,0,0,0,0,2.99,0,0,0,2.99,0,0,14.93,0,2.99,11.94,1.49,0,0,0,1.49,1.49,0,0
854737,0,0,0,0,0,0,0,0,0,0,0,2.38,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855972,2.08,2.08,0,0,0,0,0,0,0,0,0,7.29,0,5.21,0,1.04,1.04,1.04,3.12,0,2.08,1.04,0,0,1.04,0,0,0,0,0
856250,3.09,2.06,1.03,0,0,1.03,0,0,0,0,0,13.4,2.06,5.15,1.03,3.09,0,3.09,2.06,0,0,2.06,0,0,2.06,0,0,0,0,0
858617,2.04,0,2.04,0,0,0,4.08,0,0,0,0,20.41,2.04,6.12,2.04,8.16,0,6.12,4.08,2.04,0,2.04,0,2.04,2.04,0,0,0,0,0
861199,5.66,5.66,0,0,0,0,3.77,0,0,0,3.77,16.98,7.55,3.77,0,0,3.77,1.89,0,0,0,0,0,0,0,5.66,0,0,0,0
864510,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
864698,2.94,2.94,0,0,0,0,0.98,0,0,0,0.98,3.92,0,1.96,0,1.96,0,0,4.9,0,0.98,1.96,0.98,0.98,0.98,0,0,0,0,0
864953,7.69,5.13,2.56,0,0,2.56,12.82,0,0,0,0,0,0,0,0,0,0,0,7.69,0,2.56,0,0,7.69,12.82,0,2.56,2.56,0,0
864980,3.12,3.12,0,0,0,0,9.38,0,0,0,0,3.12,0,0,0,3.12,0,0,9.38,3.12,0,3.12,3.12,0,12.5,0,0,6.25,0,0
865078,1.11,1.11,0,0,0,0,0,0,0,0,0,14.44,1.11,11.11,0,0,0,2.22,1.11,0,0,1.11,0,0,4.44,0,0,1.11,0,0
865255,3.64,3.64,0,0,0,0,1.82,0,1.82,0,0,1.82,0,0,0,1.82,0,0,3.64,1.82,0,1.82,0,0,1.82,0,0,0,0,0
865284,1.79,1.79,0,0,0,0,1.79,0,0,0,0,5.36,0,0,0,1.79,1.79,1.79,1.79,0,0,0,1.79,0,0,3.57,0,0,0,0
866050,5.34,3.82,1.53,0,0.76,0,4.58,0.76,0,0.76,0,6.11,1.53,2.29,0,0,0.76,1.53,7.63,2.29,3.05,3.05,3.05,0,2.29,6.11,0,0.76,0,0
866212,1.2,0,1.2,0,0,1.2,1.2,0,0,0,0,13.25,4.82,2.41,1.2,2.41,1.2,1.2,4.82,0,1.2,2.41,1.2,0,0,0,0,0,0,0
867514,5.81,5.81,0,0,0,0,9.3,1.16,0,0,0,9.3,2.33,0,2.33,3.49,0,3.49,5.81,1.16,0,4.65,0,0,4.65,1.16,1.16,0,0,0
870814,1.45,1.45,0,0,0,0,4.35,1.45,0,0,0,13.04,2.9,8.7,0,0,1.45,0,2.9,0,0,2.9,0,0,4.35,0,0,0,0,0
874876,7.55,7.55,0,0,0,0,11.32,0,0,0,0,7.55,1.89,3.77,0,0,1.89,0,16.98,9.43,3.77,1.89,3.77,0,5.66,0,0,0,0,0
875503,11.54,9.62,0,0,0,0,11.54,0,0,0,1.92,26.92,3.85,5.77,1.92,5.77,1.92,11.54,11.54,1.92,3.85,3.85,1.92,0,0,0,0,0,3.85,0
875945,2.04,2.04,0,0,0,0,2.04,0,0,0,0,4.08,0,2.04,2.04,2.04,0,2.04,12.24,0,0,0,12.24,0,10.2,0,0,16.33,0,0
876274,4,4,0,0,0,0,8,0,0,0,0,17.33,0,8,1.33,6.67,2.67,4,14.67,2.67,4,9.33,0,0,28,1.33,0,10.67,0,0
876366,2.13,0,2.13,2.13,0,0,2.13,0,0,0,0,12.77,2.13,0,4.26,4.26,4.26,6.38,0,0,0,0,0,0,0,0,0,0,0,0
877892,9.76,9.76,0,0,0,0,2.44,0,0,0,0,12.2,2.44,0,0,2.44,2.44,4.88,0,0,0,0,0,0,0,0,2.44,2.44,0,0
878698,1.49,1.49,0,0,0,0,5.97,2.99,0,0,0,2.99,0,1.49,0,1.49,0,0,4.48,0,1.49,2.99,0,0,1.49,0,0,0,0,0
879150,7.83,0,7.83,2.61,0.87,0,2.61,0,0.87,0,0,8.7,1.74,0,0.87,4.35,0,3.48,7.83,1.74,1.74,0.87,0.87,2.61,0.87,0,0,0,0,0
879788,6.67,2.22,4.44,0,0,0,2.22,0,0,0,0,11.11,0,4.44,0,2.22,4.44,2.22,0,0,0,0,0,0,0,0,0,0,0,0
885932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887283,2.31,1.54,0.77,0,0,0,2.31,0,0,0,0,11.54,1.54,3.85,0,0,0.77,5.38,4.62,1.54,1.54,1.54,0.77,0,0.77,0.77,0.77,0,0,0
887494,0,0,0,0,0,0,5.66,0,0,0,0,5.66,1.89,0,1.89,1.89,0,3.77,1.89,0,0,1.89,0,0,3.77,0,0,0,0,0
889050,2.6,2.6,0,0,0,0,5.84,0,0,0,0,7.79,0.65,1.95,0,1.3,0.65,3.9,11.04,3.25,1.95,3.9,1.3,0.65,7.79,0.65,1.3,0.65,0,0
890175,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,3.03,0,0,4.04,4.04,0,1.01,0,2.02
891121,6.67,6.67,0,0,0,0,3.33,0,0,0,0,8.33,5,1.67,1.67,0,0,0,8.33,0,8.33,0,0,0,11.67,0,0,13.33,0,0
891161,2,2,0,0,0,0,0,0,0,0,0,6,2,0,2,0,2,2,6,0,0,6,0,0,2,0,12,14,0,0
892262,12.36,12.36,0,0,0,0,1.12,0,0,0,0,10.11,4.49,1.12,1.12,4.49,1.12,1.12,3.37,0,0,2.25,0,1.12,4.49,0,0,6.74,0,0
892438,0,0,0,0,0,0,2.33,0,0,0,0,2.33,0,2.33,0,0,0,0,2.33,0,2.33,0,0,0,4.65,0,0,0,0,0
892917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0
893144,0,0,0,0,0,0,8.51,8.51,0,0,0,14.89,4.26,2.13,2.13,4.26,2.13,4.26,10.64,2.13,2.13,4.26,2.13,0,6.38,2.13,2.13,0,0,0
893994,8.7,2.17,6.52,0,0,0,2.17,0,0,0,0,21.74,4.35,0,0,6.52,2.17,8.7,8.7,0,2.17,0,2.17,6.52,4.35,0,0,0,0,0
894511,2.17,1.09,1.09,0,0,0,1.09,0,0,0,0,9.78,3.26,3.26,1.09,2.17,1.09,1.09,7.61,0,1.09,5.43,1.09,0,0,0,0,0,0,0
894752,0,0,0,0,0,0,3.03,0,0,0,0,6.06,0,4.55,1.52,1.52,0,1.52,3.03,0,0,1.52,1.52,0,1.52,0,0,0,0,0
895333,0,0,0,0,0,0,0.91,0,0,0,0,8.18,1.82,1.82,0,0.91,1.82,1.82,0.91,0,0.91,0,0.91,0,2.73,0.91,0,0,0,0
897928,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897954,0,0,0,0,0,0,2.44,0,0,0,0,21.95,7.32,4.88,0,9.76,2.44,0,2.44,2.44,0,0,0,0,0,0,0,0,0,0
899672,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,1.82,1.82,0,0,1.82,0,0,0,0,0,0,0,0
900164,0,0,0,0,0,0,2.38,0,0,0,0,11.9,4.76,2.38,0,2.38,0,4.76,0,0,0,0,0,0,2.38,0,0,2.38,0,0
901834,1.72,1.72,0,0,0,0,0,0,0,0,0,13.79,3.45,3.45,1.72,6.9,0,5.17,5.17,0,0,5.17,0,0,1.72,6.9,0,0,0,0
903062,0,0,0,0,0,0,5.66,0,0,0,0,9.43,1.89,1.89,1.89,3.77,0,1.89,1.89,1.89,0,0,0,0,5.66,0,0,0,0,0
904402,0,0,0,0,0,0,1.96,0,0,0,0,7.84,1.96,0,0,3.92,0,1.96,5.88,1.96,0,3.92,0,0,7.84,0,0,9.8,0,0
905110,0,0,0,0,0,0,7.69,0,0,0,3.85,0,0,0,0,0,0,0,7.69,3.85,0,3.85,0,0,0,3.85,0,0,0,0
905690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906435,5.56,3.33,2.22,0,0,1.11,16.67,0,0,0,0,14.44,2.22,2.22,4.44,8.89,1.11,6.67,2.22,0,1.11,0,0,1.11,0,0,0,3.33,0,0
906796,3.26,3.26,0,0,0,0,9.78,0,0,0,0,11.96,4.35,2.17,4.35,2.17,0,1.09,6.52,2.17,0,3.26,2.17,1.09,1.09,0,0,2.17,0,0
906849,3.77,0,3.77,1.89,1.89,0,11.32,0,0,0,0,9.43,1.89,0,3.77,3.77,0,3.77,7.55,0,1.89,3.77,1.89,0,0,0,0,0,0,0
907563,5.36,5.36,0,0,0,0,3.57,0,0,0,0,10.71,0,3.57,1.79,3.57,0,1.79,7.14,0,3.57,1.79,1.79,0,0,0,0,0,0,0
908489,1.89,1.89,0,0,0,0,3.77,0,0,0,0,7.55,0,3.77,0,3.77,0,1.89,0,0,0,0,0,0,0,3.77,0,0,0,0
908753,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,6,0,0,0,0,0
914234,0,0,0,0,0,0,2.22,0,0,0,0,4.44,0,0,0,2.22,0,4.44,2.22,2.22,0,0,0,0,0,0,0,0,0,0
915339,1.09,0,1.09,0,0,0,1.09,0,0,0,1.09,5.43,0,2.17,0,0,1.09,2.17,3.26,0,2.17,2.17,0,0,4.35,0,0,0,0,0
917750,4,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,8,0,0,4,4,0,0,0,0,0,8,0
922338,2.33,2.33,0,0,0,0,0,0,0,0,0,9.3,2.33,4.65,0,2.33,0,0,2.33,0,0,2.33,0,0,9.3,9.3,0,2.33,0,0
923492,2.88,1.92,0.96,0,0,0.96,10.58,0,0,0,0,13.46,2.88,1.92,3.85,4.81,0,5.77,11.54,1.92,3.85,3.85,2.88,0,4.81,2.88,0,10.58,0,0
929302,3.17,3.17,0,0,0,0,0,0,0,0,0,4.76,0,0,0,4.76,0,3.17,1.59,0,1.59,1.59,1.59,0,0,0,1.59,0,0,0
929530,0,0,0,0,0,0,0,0,0,0,0,6.25,0,2.08,0,4.17,0,2.08,2.08,0,0,2.08,0,0,0,0,0,0,0,0
931083,3.39,3.39,0,0,0,0,0,0,0,0,0,1.69,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931296,5.88,1.96,3.92,1.96,0,0,1.96,0,0,0,0,11.76,0,3.92,0,3.92,1.96,5.88,11.76,0,1.96,3.92,1.96,7.84,0,0,0,0,0,0
931307,1.79,1.79,0,0,0,0,1.79,0,0,0,0,1.79,0,1.79,0,0,0,0,17.86,0,0,16.07,1.79,0,12.5,0,0,0,0,0
931386,4.35,4.35,0,0,0,0,0,0,0,0,0,17.39,8.7,4.35,0,0,0,4.35,4.35,0,4.35,0,0,0,0,0,0,0,0,0
931476,0,0,0,0,0,0,0,0,0,0,0,10.87,0,4.35,0,2.17,0,6.52,2.17,0,0,2.17,0,0,2.17,0,0,0,0,0
931710,3.95,2.63,1.32,0,0,1.32,3.95,0,0,0,0,14.47,1.32,0,0,10.53,1.32,5.26,5.26,0,1.32,3.95,0,0,1.32,1.32,0,2.63,0,0
932639,0,0,0,0,0,0,4.65,0,0,0,0,9.3,0,2.33,0,2.33,2.33,2.33,2.33,0,0,2.33,0,0,2.33,0,0,2.33,0,0
933290,8.33,8.33,0,0,0,0,2.5,0,0,0,0.83,16.67,4.17,2.5,0.83,5.83,2.5,3.33,2.5,0.83,0.83,0.83,0,0,2.5,0,0,0,0,0
933295,2.41,1.2,1.2,0,1.2,0,0,0,0,0,0,1.2,0,0,0,0,1.2,0,1.2,0,0,1.2,0,0,0,0,0,0,0,0
934566,1.77,1.77,0,0,0,0,5.31,0,0,0,0.88,10.62,5.31,1.77,0,2.65,0,0.88,15.04,0,2.65,12.39,3.54,0,7.08,0,0,0,0,0
935438,1.25,1.25,0,0,0,0,8.12,6.25,0,3.12,2.5,6.25,0.62,3.12,0,0,0,2.5,2.5,1.25,0.62,1.25,0,0,1.25,0,0,0,0,0
936266,2.15,2.15,0,0,0,0,5.38,0,0,0,0,7.53,2.15,2.15,0,1.08,0,2.15,5.38,2.15,0,3.23,0,0,4.3,7.53,2.15,0,1.08,0
936407,5.77,5.77,0,0,0,0,17.31,3.85,0,0,0,7.69,0,1.92,1.92,3.85,0,5.77,15.38,0,3.85,9.62,3.85,0,7.69,0,0,0,0,0
936701,8.47,6.78,1.69,0,0,1.69,8.47,1.69,0,0,0,8.47,0,0,0,5.08,1.69,5.08,8.47,0,1.69,3.39,3.39,1.69,0,0,0,0,0,0
940201,0,0,0,0,0,0,1.79,0,0,0,0,5.36,1.79,0,0,3.57,0,0,1.79,1.79,0,0,0,0,0,1.79,0,0,0,0
941185,0,0,0,0,0,0,7.32,0,0,0,0,7.32,4.88,0,0,0,0,2.44,17.07,0,7.32,9.76,0,0,9.76,0,0,2.44,0,0
942157,9.16,0.76,8.4,0,8.4,0,1.53,0,0,0,0,5.34,1.53,0.76,0.76,1.53,0,0.76,3.82,0,0.76,3.05,0,0,0,0,0,0,0,0
944410,3.92,3.92,0,0,0,0,0.98,0,0,0,0,2.94,0.98,0,0,0.98,0.98,0,7.84,0.98,4.9,2.94,1.96,0,0.98,1.96,0,0.98,0,0
946903,0,0,0,0,0,0,8.11,0,1.35,0,0,8.11,1.35,0,0,2.7,1.35,2.7,14.86,6.76,2.7,2.7,2.7,0,0,10.81,0,0,0,0
948467,7.46,2.99,4.48,1.49,0,0,0,0,0,0,0,4.48,0,4.48,0,0,0,0,8.96,0,1.49,2.99,0,4.48,0,0,2.99,0,0,0
950773,7.32,2.44,4.88,2.44,0,0,2.44,0,0,0,0,7.32,0,0,2.44,4.88,0,4.88,9.76,0,2.44,0,4.88,2.44,2.44,0,0,0,0,0
952926,0,0,0,0,0,0,3.57,0,0,0,0,1.79,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953925,0,0,0,0,0,0,0,0,0,0,0,13.89,0,0,0,6.94,4.17,2.78,0,0,0,0,0,0,0,0,0,0,0,0
953966,0.94,0,0.94,0,0,0,11.32,0,0,0.94,4.72,22.64,0.94,7.55,4.72,7.55,0,6.6,4.72,0.94,0.94,1.89,0,1.89,0,0.94,1.89,0,0,0
954547,2.56,2.56,0,0,0,0,10.26,0,0,0,0,14.1,5.13,3.85,3.85,3.85,0,3.85,0,0,0,0,0,0,1.28,0,0,0,0,0
955117,2.13,2.13,0,0,0,0,2.13,0,0,0,0,14.89,2.13,2.13,0,4.26,2.13,6.38,0,0,0,0,0,0,0,0,0,0,0,0
959854,1.82,0,1.82,0,0,0,2.73,0,0,0,0,13.64,0.91,7.27,0,3.64,0,1.82,6.36,0,0.91,6.36,0,0,2.73,0,0,1.82,0,0
960003,0,0,0,0,0,0,1.92,0,0,0,0,7.69,0,1.92,0,3.85,1.92,1.92,1.92,0,1.92,0,0,0,0,0,0,0,0,0
961048,8.16,8.16,0,0,0,0,2.04,0,0,2.04,0,18.37,4.08,4.08,0,6.12,0,4.08,8.16,0,2.04,4.08,2.04,0,0,0,0,0,0,0
961535,0,0,0,0,0,0,5.41,0,0,0,5.41,13.51,2.7,0,0,2.7,2.7,8.11,8.11,2.7,0,5.41,0,0,0,0,0,0,10.81,0
961796,2.38,1.19,1.19,0,1.19,0,3.57,0,0,0,0,4.76,1.19,0,0,3.57,0,2.38,7.14,0,3.57,4.76,0,0,1.19,5.95,0,0,0,1.19
961921,1.28,1.28,0,0,0,0,0,0,0,0,0,2.56,0,2.56,0,0,0,0,7.69,0,2.56,5.13,0,0,7.69,0,0,0,0,0
963095,5.66,3.77,1.89,1.89,0,0,5.66,0,0,0,0,3.77,1.89,1.89,0,0,0,0,13.21,3.77,3.77,5.66,0,1.89,5.66,0,0,7.55,0,0
963992,2.63,2.63,0,0,0,0,0,0,0,0,0,10.53,0,0,0,5.26,0,5.26,2.63,0,0,0,2.63,0,0,0,0,0,0,0
964054,7.61,7.61,0,0,0,0,6.52,0,0,0,0,5.43,1.09,0,1.09,3.26,0,2.17,10.87,3.26,0,2.17,2.17,3.26,6.52,1.09,0,2.17,0,0
964152,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,1.89,0,1.89,0,0,0,0,1.89,0,0,0,0
964631,4.27,0.85,3.42,0,0.85,2.56,11.11,0,0,0,1.71,14.53,0,3.42,4.27,8.55,0.85,5.98,4.27,0,0.85,2.56,1.71,0,0.85,1.71,0,0,0,0
965383,5.45,5.45,0,0,0,0,3.64,0,0,0,0,21.82,0,3.64,3.64,5.45,5.45,10.91,3.64,0,0,3.64,0,0,3.64,1.82,0,3.64,0,0
965578,1.96,1.96,0,0,0,0,3.92,0,0,0,0,7.84,5.88,0,0,1.96,0,1.96,1.96,1.96,0,0,0,0,0,0,0,0,0,0
965807,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
966114,2.86,0.95,1.9,0,0,1.9,10.48,0,0,0,0,15.24,0,0,1.9,4.76,2.86,9.52,3.81,1.9,0,3.81,0,0,0,0,0,0,0,1.9
967374,4,2,2,0,0,0,8,0,0,0,0,4,0,2,0,2,0,2,14,6,4,4,2,0,6,2,0,2,0,0
968921,0,0,0,0,0,0,6.25,0,0,0,0,10.42,0,2.08,0,4.17,0,4.17,6.25,0,2.08,4.17,0,0,0,0,0,0,0,0
969605,2.13,0,2.13,0,2.13,0,10.64,0,2.13,0,0,2.13,0,0,0,2.13,0,0,6.38,2.13,0,2.13,2.13,0,2.13,0,2.13,0,0,0
969958,2.27,0,0,0,0,0,11.36,0,0,0,0,2.27,0,2.27,0,0,0,0,2.27,0,0,2.27,0,0,0,0,0,0,0,0
970167,0,0,0,0,0,0,5.56,0,0,0,2.78,13.89,8.33,2.78,0,2.78,0,2.78,8.33,0,2.78,5.56,2.78,0,2.78,0,0,0,0,0
970562,0,0,0,0,0,0,4.17,0,0,0,0,6.25,0,0,0,2.08,0,4.17,2.08,0,0,2.08,0,0,0,0,0,0,0,0
971253,0,0,0,0,0,0,0,0,0,0,0,2.04,0,2.04,0,0,0,0,2.04,0,2.04,0,0,0,0,0,0,0,0,0
971957,3.26,0,3.26,0,2.17,0,4.35,0,0,1.09,0,11.96,1.09,0,2.17,5.43,0,6.52,4.35,0,1.09,2.17,0,1.09,2.17,1.09,1.09,0,0,1.09
972813,0,0,0,0,0,0,1.3,0,0,0,0,1.3,1.3,0,0,0,0,0,3.9,0,3.9,0,0,0,7.79,0,0,3.9,0,0
972823,9.84,8.2,1.64,0,0,0,9.84,1.64,0,0,0,27.87,8.2,8.2,4.92,3.28,1.64,6.56,22.95,6.56,14.75,0,1.64,1.64,3.28,3.28,0,0,0,0
974818,1.69,1.69,0,0,0,0,0,0,0,0,0,1.69,0,0,0,1.69,0,0,1.69,0,0,0,1.69,0,1.69,0,1.69,3.39,0,0
976941,4.17,0,4.17,0,0,4.17,2.08,0,0,0,0,6.25,4.17,0,0,2.08,0,2.08,0,0,0,0,0,0,0,2.08,0,0,0,0
977770,8,0,8,0,8,0,0,0,0,0,0,2,0,0,0,0,2,0,10,0,0,10,0,0,0,0,0,0,0,0
978132,0,0,0,0,0,0,5.41,0,0,0,0,2.7,2.7,0,0,0,0,0,10.81,0,0,10.81,0,0,0,0,0,0,0,0
979572,3.64,0,3.64,0,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984454,1.16,0,1.16,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,1.16,1.16,0,0,0,0,2.33,1.16,0,1.16,0,0
986197,1.64,1.64,0,0,0,0,13.11,0,0,0,11.48,0,0,0,0,0,0,0,1.64,0,0,1.64,0,0,4.92,9.84,0,0,1.64,0
986857,0,0,0,0,0,0,0,0,0,0,0,1.35,1.35,0,0,0,0,0,6.76,0,1.35,5.41,0,0,4.05,1.35,1.35,0,0,0
987671,6.25,6.25,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,6.25,0,25,0,0,12.5,6.25,6.25,6.25,0,0,0,0,0
987825,0,0,0,0,0,0,2.13,0,0,0,0,6.38,0,6.38,0,0,0,0,0,0,0,0,0,0,6.38,10.64,4.26,0,0,0
