Filename,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,drives,affiliation,achieve,power,reward,risk,work,leisure,home,money,relig,death
769017,1.92,1.92,0,0,0,0,3.85,0,0,0,1.92,11.54,7.69,3.85,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0
770894,0,0,0,0,0,0,0,0,0,0,0,7.89,2.63,2.63,0,2.63,0,2.63,2.63,0,0,2.63,0,0,2.63,0,0,0,0,0
771241,0,0,0,0,0,0,2.56,0,0,0,0,12.82,5.13,2.56,0,2.56,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0
777317,0,0,0,0,0,0,7.14,0,0,1.43,1.43,8.57,1.43,1.43,1.43,1.43,2.86,1.43,4.29,0,1.43,2.86,0,0,0,11.43,0,0,1.43,0
778845,2.33,2.33,0,0,0,0,6.98,0,0,2.33,0,2.33,2.33,0,0,0,0,0,6.98,2.33,4.65,0,2.33,0,11.63,0,0,0,0,0
781277,0,0,0,0,0,0,1.27,0,0,0,0,6.33,1.27,1.27,0,3.8,0,2.53,2.53,1.27,1.27,0,0,0,5.06,0,0,0,0,0
781700,1.43,1.43,0,0,0,0,2.86,0,0,0,0,4.29,1.43,0,0,1.43,1.43,1.43,1.43,1.43,0,0,0,0,0,0,0,0,0,0
783687,8.47,1.69,6.78,0,1.69,0,5.08,0,0,0,0,6.78,0,1.69,1.69,1.69,0,1.69,8.47,1.69,0,1.69,1.69,3.39,5.08,6.78,0,0,0,0
785351,0,0,0,0,0,0,7.69,0,0,0,0,7.69,5.13,0,0,2.56,0,2.56,2.56,0,0,0,0,2.56,5.13,0,0,2.56,0,0
789037,6.67,4.44,2.22,0,0,0,4.44,0,0,0,0,13.33,0,2.22,2.22,2.22,2.22,4.44,6.67,0,0,0,2.22,4.44,0,2.22,0,0,0,0
789135,0,0,0,0,0,0,0,0,0,0,0,3.77,0,1.89,0,0,0,1.89,1.89,0,0,1.89,0,0,5.66,1.89,0,3.77,0,0
798364,0,0,0,0,0,0,16.67,16.67,0,8.33,8.33,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807454,3.57,3.57,0,0,0,0,10.71,0,0,5.36,5.36,3.57,0,0,1.79,0,0,1.79,14.29,0,1.79,8.93,3.57,0,1.79,0,0,0,0,0
807585,3.64,3.64,0,0,0,0,16.36,0,0,10.91,0,5.45,3.64,0,0,0,1.82,0,3.64,0,1.82,1.82,3.64,0,3.64,3.64,0,0,0,0
810242,4.49,0,4.49,3.37,0,1.12,5.62,0,0,0,2.25,10.11,2.25,4.49,0,2.25,0,1.12,5.62,1.12,2.25,1.12,2.25,1.12,2.25,0,0,0,0,0
811852,1.72,1.72,0,0,0,0,12.07,0,0,5.17,0,5.17,0,0,0,5.17,0,0,1.72,0,1.72,1.72,0,0,0,0,0,0,0,0
815618,0,0,0,0,0,0,2.17,0,0,2.17,0,8.7,4.35,2.17,0,2.17,0,2.17,4.35,0,0,4.35,0,0,2.17,0,0,0,0,0
822060,2.38,0,2.38,0,0,2.38,21.43,0,0,10.71,0,3.57,0,1.19,0,1.19,1.19,0,9.52,2.38,4.76,3.57,0,0,2.38,1.19,0,0,0,0
825549,4.95,4.95,0,0,0,0,5.94,0,0,2.97,0,33.66,7.92,6.93,4.95,7.92,0,7.92,5.94,0.99,4.95,0,0,0,0,0,0,0,0,0
825948,2.74,1.37,1.37,1.37,0,0,1.37,0,0,0,0,6.85,1.37,5.48,0,0,0,0,4.11,1.37,0,0,1.37,1.37,1.37,0,0,0,0,0
826444,0,0,0,0,0,0,9.72,5.56,0,4.17,4.17,6.94,2.78,1.39,0,0,1.39,1.39,2.78,0,1.39,1.39,0,0,4.17,1.39,0,0,0,0
837156,5.08,5.08,0,0,0,0,1.69,0,0,0,0,3.39,0,0,0,3.39,0,3.39,3.39,1.69,0,1.69,0,0,1.69,1.69,0,0,0,0
837499,0,0,0,0,0,0,14.29,3.9,1.3,7.79,2.6,2.6,0,1.3,0,0,0,1.3,9.09,3.9,1.3,1.3,2.6,0,0,1.3,0,0,0,0
843110,5.66,3.77,1.89,0,1.89,0,15.09,0,0,5.66,1.89,9.43,5.66,0,3.77,0,1.89,0,5.66,1.89,0,3.77,0,0,1.89,0,0,0,0,0
844783,6.12,6.12,0,0,0,0,12.24,2.04,0,2.04,0,12.24,4.08,0,0,2.04,2.04,6.12,6.12,0,4.08,2.04,0,0,12.24,0,2.04,0,0,0
846496,0.68,0,0.68,0,0,0,8.78,0,4.73,0,0,11.49,0.68,3.38,2.03,1.35,2.03,2.7,2.7,0.68,0,2.03,0,0.68,0,0,0,0,0,0
848703,2.86,2.86,0,0,0,0,14.29,0,0,5.71,5.71,8.57,8.57,0,0,5.71,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0
850057,0,0,0,0,0,0,11.67,0,5,0,0,6.67,3.33,0,0,1.67,1.67,0,1.67,1.67,0,0,0,0,0,0,1.67,0,0,0
851588,0,0,0,0,0,0,3.92,0,0,0,0,21.57,0,1.96,0,9.8,5.88,7.84,3.92,0,3.92,0,0,0,0,0,0,0,0,0
864768,7.04,4.23,2.82,1.41,0,1.41,4.23,0,0,0,0,11.27,0,7.04,0,2.82,0,2.82,7.04,1.41,2.82,2.82,0,2.82,1.41,0,0,0,0,0
864790,5.71,5.71,0,0,0,0,5.71,0,0,2.86,0,2.86,0,2.86,0,0,0,0,5.71,2.86,2.86,0,0,0,0,8.57,0,0,0,0
867074,2.7,2.7,0,0,0,0,9.91,0,0,2.7,1.8,7.21,0,0,1.8,0.9,3.6,2.7,0.9,0,0,0,0.9,0,1.8,1.8,0,0.9,0,0
868184,4.08,2.04,2.04,2.04,0,0,8.16,2.04,0,0,2.04,6.12,0,0,0,2.04,0,4.08,12.24,2.04,0,6.12,2.04,2.04,0,0,0,0,0,0
868973,5.56,3.7,1.85,0,1.85,0,3.7,0,0,1.85,0,7.41,1.85,1.85,0,1.85,0,1.85,1.85,0,0,1.85,0,0,0,5.56,0,0,0,0
870393,2.27,2.27,0,0,0,0,1.14,0,0,0,1.14,1.14,0,1.14,0,0,0,0,6.82,0,2.27,6.82,2.27,0,0,5.68,0,0,0,0
870538,1.45,0,1.45,0,0,1.45,4.35,0,0,1.45,1.45,8.7,0,1.45,0,7.25,0,5.8,5.8,2.9,0,2.9,0,0,0,0,0,0,0,0
880655,0,0,0,0,0,0,8.11,2.7,0,5.41,0,0,0,0,0,0,0,0,8.11,2.7,2.7,2.7,0,0,2.7,0,0,0,5.41,0
885764,3.03,1.52,1.52,0,0,1.52,7.58,0,0,6.06,0,6.06,1.52,1.52,1.52,0,0,1.52,4.55,0,0,4.55,0,0,0,0,0,0,0,0
885822,7.37,4.21,3.16,0,2.11,0,11.58,1.05,0,6.32,0,9.47,1.05,0,2.11,5.26,1.05,2.11,8.42,3.16,3.16,1.05,1.05,0,2.11,0,0,0,0,0
888100,5.07,1.45,3.62,0,0,3.62,21.01,5.07,0,9.42,0.72,12.32,2.17,1.45,2.9,4.35,2.9,2.9,7.25,5.07,0.72,2.17,0,0,0,0,0.72,0,0,0
888112,4,2,2,0,0,1,7,1,0,1,0,12,1,4,1,5,1,4,6,0,3,1,2,0,2,0,1,0,0,0
890225,1.89,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,0,0,3.77,0,1.89,0,7.55,0,1.89,0,0
891801,4.62,4.62,0,0,0,0,18.46,4.62,0,6.15,3.08,3.08,0,0,0,1.54,1.54,1.54,6.15,4.62,0,0,1.54,0,10.77,6.15,6.15,3.08,0,0
891802,2.44,2.44,0,0,0,0,18.29,2.44,0,6.1,3.66,14.63,1.22,0,3.66,3.66,2.44,8.54,18.29,6.1,7.32,10.98,1.22,0,7.32,0,0,0,0,0
892422,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,5,0,0,5,0,0,5,0,0,0,5,0
893128,0,0,0,0,0,0,3.75,0,1.25,0,0,1.25,0,0,0,0,0,1.25,7.5,2.5,3.75,2.5,1.25,0,7.5,1.25,1.25,0,1.25,0
895101,4.55,4.55,0,0,0,0,9.09,0,0,2.27,0,18.18,2.27,0,2.27,4.55,4.55,4.55,2.27,0,0,2.27,0,0,0,0,0,0,0,0
896740,5.41,0,2.7,2.7,0,0,2.7,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0
899271,0,0,0,0,0,0,0,0,0,0,0,9.38,3.12,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0
899833,3.81,3.81,0,0,0,0,5.71,0,0,0.95,0,11.43,0,4.76,0,1.9,4.76,0.95,6.67,4.76,0,2.86,0.95,0.95,0.95,0,0,0,0,0
902925,4.69,0,4.69,1.56,0,1.56,7.03,0,0,0,0,14.06,0,0.78,3.12,8.59,0,7.81,12.5,0,1.56,9.38,0,4.69,10.16,0,0,0,0,0
905303,5.56,5.56,0,0,0,0,12.96,3.7,0,3.7,0,16.67,1.85,1.85,3.7,1.85,3.7,3.7,9.26,0,5.56,0,5.56,0,1.85,0,0,0,0,0
906352,5.66,5.66,0,0,0,0,9.43,3.77,0,3.77,0,5.66,1.89,0,1.89,1.89,0,0,9.43,1.89,1.89,1.89,1.89,1.89,0,0,0,0,0,0
909429,1.89,1.89,0,0,0,0,2.83,0.94,0,0,0.94,1.89,0.94,0,0,0.94,0,0.94,5.66,2.83,0,2.83,0,0,0.94,2.83,0,0,0,0
909604,6.12,4.08,2.04,1.02,0,0,10.2,1.02,1.02,1.02,0,5.1,1.02,0,0,2.04,0,2.04,9.18,6.12,3.06,3.06,1.02,0,3.06,7.14,2.04,0,0,0
910870,8.51,8.51,0,0,0,0,14.89,2.13,0,6.38,0,0,0,0,0,0,0,0,6.38,4.26,0,2.13,0,0,0,2.13,0,0,0,0
911418,1.96,1.96,0,0,0,0,1.96,0,0,0,0,7.84,1.96,0,0,3.92,0,1.96,9.8,0,1.96,7.84,0,0,19.61,0,1.96,0,0,0
913286,3.77,0,3.77,0,0,0,7.55,0,0,5.66,0,3.77,1.89,0,0,0,1.89,0,1.89,0,0,1.89,0,0,0,0,0,0,0,0
916041,7.55,7.55,0,0,0,0,9.43,1.89,0,1.89,0,9.43,0,0,0,1.89,1.89,5.66,13.21,1.89,5.66,3.77,3.77,1.89,1.89,0,0,0,0,0
917022,7.45,1.06,6.38,1.06,0,4.26,5.32,0,0,2.13,0,12.77,6.38,0,0,3.19,2.13,1.06,6.38,3.19,1.06,2.13,0,0,5.32,0,0,0,0,0
917284,5.49,4.4,1.1,0,0,0,5.49,0,0,2.2,0,6.59,1.1,0,0,3.3,0,2.2,6.59,1.1,0,4.4,1.1,1.1,2.2,0,0,0,0,0
917369,0,0,0,0,0,0,15.69,0,1.96,0,0,11.76,5.88,0,0,7.84,0,1.96,0,0,0,0,0,0,3.92,0,0,0,0,0
917437,0,0,0,0,0,0,6.38,0,0,2.13,0,10.64,2.13,0,2.13,2.13,0,4.26,4.26,0,0,0,4.26,0,4.26,0,0,0,0,0
917473,9,6,3,0,0,3,3,0,0,0,0,10,2,4,2,1,0,1,9,1,6,0,1,4,2,0,0,0,0,0
917489,3.28,2.46,0.82,0,0,0.82,9.02,3.28,0,1.64,0,13.93,2.46,1.64,3.28,3.28,1.64,6.56,7.38,0.82,2.46,4.1,2.46,1.64,4.1,0,0,0.82,0,0
921561,8.16,6.12,2.04,0,2.04,0,12.24,0,2.04,0,4.08,8.16,4.08,0,0,2.04,2.04,0,8.16,4.08,2.04,2.04,0,0,0,0,0,0,8.16,0
921621,3.64,1.82,1.82,1.82,0,0,5.45,0,1.82,0.91,0,3.64,0,1.82,0,0.91,0,0.91,5.45,1.82,0.91,1.82,0,0.91,0.91,4.55,0,0,0,0
923544,1.27,0,1.27,0,0,0,0,0,0,0,0,15.19,1.27,7.59,1.27,5.06,0,3.8,2.53,0,2.53,0,0,0,10.13,0,0,8.86,0,0
924900,8.7,8.7,0,0,0,0,8.7,0,0,0,0,4.35,0,0,0,4.35,0,0,8.7,0,8.7,0,8.7,0,4.35,4.35,0,0,0,0
924916,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,0,0,0,0,0,2.7,0,2.7,0,0,0,21.62,2.7,0,0,0,0
926019,2.17,2.17,0,0,0,0,15.22,0,0,6.52,2.17,4.35,0,2.17,0,0,0,2.17,2.17,2.17,0,0,0,0,2.17,10.87,0,0,0,0
926518,2.04,2.04,0,0,0,0,2.04,2.04,0,0,2.04,4.08,0,4.08,0,0,0,0,2.04,2.04,0,0,0,0,6.12,12.24,0,2.04,0,0
926944,0,0,0,0,0,0,3.45,0,0,3.45,0,0,0,0,0,0,0,0,3.45,0,3.45,0,0,0,0,0,0,0,0,0
927709,1.85,1.85,0,0,0,0,9.26,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,18.52,1.85,0,0,0
928753,2,2,0,0,0,0,7,0,0,1,0,6,0,3,0,0,0,3,1,0,1,0,0,0,3,7,0,2,0,0
929641,4.59,2.75,1.83,0.92,0,0,4.59,0,0,1.83,0,4.59,0,0.92,0,1.83,0.92,1.83,9.17,2.75,0.92,4.59,1.83,1.83,4.59,0,0,0,0,0
932495,7.55,1.89,5.66,0,3.77,1.89,18.87,5.66,0,13.21,0,3.77,0,1.89,0,0,1.89,0,0,0,0,0,0,0,0,1.89,0,0,0,3.77
933132,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,2.38,0,2.38,7.14,0,0,7.14,0,0,2.38,0,0,0,0,0
934819,0,0,0,0,0,0,4.23,0,0,4.23,0,1.41,0,0,0,1.41,0,0,5.63,0,2.82,2.82,0,0,4.23,8.45,0,0,1.41,4.23
934964,2.33,0,2.33,0,0,0,4.65,0,0,2.33,0,2.33,2.33,0,0,0,0,0,2.33,2.33,0,0,0,0,2.33,2.33,0,0,0,0
936249,2.27,2.27,0,0,0,0,13.64,4.55,4.55,4.55,2.27,13.64,0,2.27,0,2.27,2.27,6.82,11.36,2.27,0,6.82,0,2.27,2.27,0,0,0,0,0
936421,2.91,0,2.91,0,0,2.91,11.65,1.94,0,0,0,13.59,1.94,0,1.94,6.8,0,4.85,6.8,0,1.94,0.97,3.88,0,4.85,0,0.97,0,0,0
936501,0,0,0,0,0,0,5.26,0,0,3.51,0,8.77,1.75,0,0,3.51,0,5.26,5.26,0,0,5.26,0,0,1.75,0,0,0,0,0
937022,0,0,0,0,0,0,9.3,0,0,4.65,2.33,2.33,0,2.33,0,0,0,0,4.65,0,0,4.65,0,0,0,0,0,0,0,0
937845,5.13,5.13,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,2.56,0,2.56,0,0,0,0,15.38,0,0,0,0
938837,0,0,0,0,0,0,17.86,10.71,0,3.57,7.14,3.57,3.57,0,0,0,0,0,14.29,10.71,3.57,0,0,0,0,0,0,0,0,3.57
938926,8.7,8.7,0,0,0,0,17.39,4.35,0,8.7,0,0,0,0,0,0,0,0,8.7,4.35,0,4.35,0,0,4.35,13.04,4.35,4.35,4.35,0
940458,0,0,0,0,0,0,28.95,15.79,0,7.89,7.89,0,0,0,0,0,0,0,13.16,7.89,0,0,5.26,0,0,0,0,0,0,0
940940,1.92,0,1.92,0,0,1.92,23.08,3.85,0,17.31,0,5.77,0,1.92,1.92,0,0,1.92,5.77,1.92,0,1.92,0,1.92,1.92,0,0,0,1.92,0
941836,5,3.33,1.67,0,0,0,5,0,0,5,0,5,5,0,0,0,0,0,3.33,0,1.67,0,1.67,0,5,6.67,1.67,0,0,0
942221,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,3.03,0,3.03,0,0,3.03,0,0,0,0,0,0,0,0
942705,6.25,6.25,0,0,0,0,4.17,0,0,0,0,14.58,6.25,0,0,2.08,0,6.25,6.25,2.08,4.17,0,0,0,0,4.17,0,0,0,0
942809,5.66,5.66,0,0,0,0,7.55,0,0,5.66,0,1.89,0,0,0,0,0,1.89,5.66,0,5.66,3.77,5.66,0,0,0,0,0,0,0
943157,4.65,2.33,2.33,0,2.33,0,9.3,0,0,6.98,0,4.65,2.33,0,0,0,2.33,0,4.65,0,0,2.33,2.33,0,0,0,0,0,0,0
943170,7.55,0,7.55,1.89,3.77,0,3.77,0,0,3.77,0,9.43,1.89,3.77,0,0,3.77,0,11.32,0,3.77,5.66,5.66,1.89,5.66,0,0,0,0,0
943182,5.26,1.32,1.32,0,0,1.32,6.58,0,0,5.26,0,6.58,2.63,0,0,0,2.63,1.32,3.95,0,3.95,1.32,0,0,2.63,2.63,0,0,0,0
943190,0,0,0,0,0,0,4.65,0,0,2.33,0,0,0,0,0,0,0,0,4.65,0,4.65,0,2.33,0,2.33,0,0,0,0,0
943877,0,0,0,0,0,0,5.56,0,0,2.78,0,16.67,2.78,0,0,5.56,2.78,5.56,2.78,0,2.78,0,0,0,0,0,0,0,0,0
943969,0,0,0,0,0,0,3.85,1.92,0,0,0,9.62,3.85,0,1.92,3.85,0,3.85,1.92,0,1.92,0,1.92,0,3.85,0,0,0,0,0
944231,5.88,1.96,3.92,0,0,0,9.8,1.96,0,0,0,13.73,1.96,3.92,0,7.84,0,1.96,1.96,0,1.96,0,0,0,0,0,0,0,0,0
945045,2.33,0,2.33,0,0,0,9.3,4.65,0,2.33,0,11.63,0,0,2.33,9.3,0,4.65,2.33,0,2.33,0,0,0,0,0,0,0,0,0
946145,3.28,3.28,0,0,0,0,9.84,0,0,0,4.92,8.2,0,0,0,1.64,0,8.2,4.92,0,0,1.64,3.28,0,0,0,0,0,0,0
948452,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951112,0,0,0,0,0,0,13.46,0,0,9.62,0,3.85,0,0,0,1.92,0,1.92,1.92,0,0,0,0,1.92,0,0,0,0,0,0
951375,0,0,0,0,0,0,9.52,0,0,2.38,0,9.52,4.76,0,0,2.38,2.38,0,7.14,2.38,2.38,4.76,0,0,4.76,2.38,0,2.38,0,0
953846,11.9,7.14,4.76,0,0,0,9.52,4.76,0,2.38,4.76,9.52,2.38,4.76,0,4.76,0,0,11.9,4.76,2.38,0,0,4.76,7.14,11.9,0,0,0,0
953991,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0,3.85,0,0,3.85,0,0,3.85,3.85,0,0,0,3.85
954307,3.28,1.64,1.64,1.64,0,0,11.48,4.92,1.64,1.64,0,13.11,1.64,3.28,3.28,3.28,0,4.92,11.48,4.92,1.64,1.64,3.28,0,0,1.64,1.64,0,0,0
954508,0,0,0,0,0,0,17.78,4.44,0,0,4.44,17.78,4.44,0,2.22,11.11,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0
954841,4.65,0,4.65,0,0,0,4.65,4.65,0,0,0,9.3,2.33,0,0,4.65,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0
955881,1.85,0,1.85,1.85,0,0,9.26,1.85,0,0,0,16.67,1.85,3.7,5.56,3.7,3.7,5.56,7.41,0,1.85,1.85,1.85,1.85,0,0,0,0,0,0
956624,3.57,3.57,0,0,0,0,3.57,0,0,2.38,0,1.19,0,0,0,1.19,0,0,10.71,1.19,5.95,3.57,3.57,0,7.14,1.19,0,0,0,0
957850,0,0,0,0,0,0,10.53,0,0,0,0,1.75,1.75,0,0,0,0,0,1.75,1.75,0,0,0,0,5.26,5.26,1.75,3.51,0,0
958128,0,0,0,0,0,0,17.07,7.32,0,12.2,4.88,0,0,0,0,0,0,0,4.88,2.44,0,2.44,0,0,0,0,0,0,0,2.44
959716,0,0,0,0,0,0,13.51,4.05,0,1.35,1.35,1.35,0,0,0,1.35,0,0,10.81,4.05,1.35,5.41,0,0,0,0,0,0,0,1.35
960228,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,17.5,0,0,0,0
963761,1.79,0,1.79,1.79,0,0,14.29,5.36,0,0,7.14,12.5,8.93,1.79,0,0,0,1.79,5.36,3.57,1.79,0,0,0,0,0,0,0,0,0
963788,0,0,0,0,0,0,12.5,0,0,7.14,5.36,14.29,1.79,5.36,0,5.36,0,3.57,1.79,0,1.79,0,0,0,1.79,0,0,0,0,0
964662,4.08,2.04,2.04,2.04,0,0,14.29,0,0,2.04,0,20.41,0,8.16,4.08,6.12,0,12.24,16.33,0,0,10.2,4.08,2.04,0,0,0,0,0,0
968835,2.63,2.63,0,0,0,0,0,0,0,0,0,13.16,5.26,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0
969704,4.69,3.12,1.56,0,0,0,7.81,0,0,0,0,4.69,0,0,0,4.69,0,0,4.69,3.12,0,1.56,0,0,1.56,6.25,0,0,0,0
970086,2,2,0,0,0,0,8,0,0,0,0,12,2,2,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0
972064,11.54,1.92,9.62,3.85,0,3.85,5.77,1.92,0,1.92,0,19.23,5.77,1.92,0,5.77,0,7.69,1.92,0,0,1.92,0,0,1.92,1.92,0,0,0,0
973294,2.82,0,2.82,0,0,1.41,9.86,5.63,0,0,4.23,5.63,0,1.41,0,2.82,0,1.41,7.04,0,1.41,2.82,2.82,0,0,4.23,1.41,0,0,0
974670,2.86,2.86,0,0,0,0,8.57,0,0,2.86,0,14.29,2.86,5.71,2.86,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974808,0,0,0,0,0,0,12.2,0,0,2.44,0,2.44,2.44,0,0,0,0,0,2.44,2.44,0,0,0,0,4.88,0,0,2.44,0,0
976985,0,0,0,0,0,0,0,0,0,0,0,4.35,0,2.17,0,2.17,0,0,4.35,0,0,4.35,0,0,0,0,0,0,0,0
977379,0,0,0,0,0,0,3.85,0,0,0,0,1.92,1.92,0,0,0,0,0,1.92,1.92,0,0,0,0,0,0,0,0,0,0
977467,9.09,9.09,0,0,0,0,3.03,0,0,0,0,3.03,3.03,0,0,0,0,0,12.12,0,9.09,6.06,9.09,0,12.12,6.06,0,0,0,0
978057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979129,5.88,0,5.88,0,0,5.88,2.94,0,0,0,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,8.82
979388,3.85,3.85,0,0,0,0,0,0,0,0,0,3.85,0,3.85,0,0,0,0,3.85,0,0,3.85,0,0,0,3.85,0,0,0,0
980646,3.23,3.23,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,9.68,6.45,0,3.23,0,0,6.45,0,0,0,0,0
981672,0,0,0,0,0,0,6.98,0,0,0,0,0,0,0,0,0,0,0,6.98,4.65,0,2.33,0,0,0,0,0,0,2.33,0
982286,0.73,0.73,0,0,0,0,3.65,0,0,0,0,2.92,0,1.46,0,0.73,0,0.73,5.11,2.19,2.19,0.73,0,0,0.73,0.73,1.46,0,1.46,0
984402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985165,3.57,3.57,0,0,0,0,8.93,0,0,0,0,14.29,7.14,5.36,0,0,1.79,1.79,12.5,3.57,0,8.93,0,1.79,5.36,0,0,0,0,0
985313,2.78,2.78,0,0,0,0,5.56,0,0,0,0,5.56,0,5.56,0,0,0,0,16.67,2.78,8.33,11.11,2.78,0,8.33,8.33,0,0,0,0
985440,0,0,0,0,0,0,2.22,0,0,2.22,0,6.67,0,2.22,0,0,4.44,0,2.22,0,2.22,2.22,0,0,4.44,2.22,0,0,0,0
985653,0,0,0,0,0,0,3.45,0,0,2.3,0,1.15,0,0,0,1.15,0,0,3.45,2.3,0,1.15,0,0,4.6,0,0,4.6,0,0
985896,2.9,0,2.9,0,1.45,1.45,11.59,0,0,2.9,4.35,1.45,0,0,0,1.45,0,0,7.25,0,1.45,7.25,0,1.45,4.35,0,1.45,0,0,2.9
985963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0
985991,3.33,3.33,0,0,0,0,8.33,0,0,6.67,0,1.67,0,0,1.67,0,0,0,10,0,3.33,6.67,0,0,3.33,0,0,0,0,0
986071,3.23,3.23,0,0,0,0,11.29,0,0,9.68,0,9.68,0,0,0,6.45,1.61,1.61,4.84,1.61,1.61,1.61,0,0,0,4.84,0,0,4.84,0
986098,2.56,2.56,0,0,0,0,17.95,0,5.13,10.26,0,2.56,2.56,0,0,0,0,0,12.82,7.69,5.13,0,0,0,5.13,0,0,0,0,0
986109,2.7,0,0,0,0,0,10.81,0,0,2.7,5.41,13.51,0,8.11,2.7,2.7,0,5.41,5.41,0,2.7,0,2.7,0,5.41,0,0,5.41,0,0
986238,10.53,10.53,0,0,0,0,18.42,5.26,0,7.89,0,0,0,0,0,0,0,0,10.53,10.53,0,0,0,0,0,5.26,0,0,0,5.26
986316,9.09,7.27,0,0,0,0,1.82,0,0,1.82,0,5.45,3.64,1.82,0,0,0,0,1.82,0,0,0,1.82,0,3.64,3.64,0,0,0,0
986319,1.85,1.85,0,0,0,0,3.7,0,0,1.85,0,1.85,0,0,0,1.85,0,0,3.7,1.85,1.85,1.85,0,0,1.85,1.85,0,3.7,0,0
986320,7.41,3.7,3.7,0,1.85,0,20.37,3.7,0,11.11,3.7,5.56,3.7,0,0,0,0,1.85,14.81,3.7,7.41,9.26,0,0,0,1.85,0,0,0,0
986458,0,0,0,0,0,0,14.81,3.7,1.85,7.41,0,5.56,1.85,0,0,1.85,1.85,0,7.41,5.56,0,1.85,0,0,0,1.85,1.85,0,0,0
986471,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,4.55,2.27,4.55,0,0,0,6.82,6.82,0,2.27,0,0
986494,0,0,0,0,0,0,6.06,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0,0,0,0
986500,2.44,1.22,1.22,0,0,0,8.54,0,0,6.1,0,12.2,4.88,4.88,0,1.22,0,3.66,6.1,0,2.44,2.44,0,1.22,8.54,1.22,0,0,0,0
986701,0,0,0,0,0,0,9.52,9.52,0,4.76,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,4.76,0,0,0,0
986815,2.22,2.22,0,0,0,0,4.44,0,0,0,2.22,2.22,0,0,0,2.22,0,0,0,0,0,0,0,0,2.22,6.67,0,0,0,0
986918,2.5,0,2.5,0,0,2.5,5,2.5,0,0,0,0,0,0,0,0,0,0,12.5,7.5,5,0,0,0,0,2.5,0,2.5,2.5,0
986935,1.33,1.33,0,0,0,0,4,0,0,2.67,0,2.67,1.33,0,0,1.33,0,0,4,0,1.33,2.67,1.33,0,1.33,0,0,0,0,0
986996,2.78,1.39,1.39,0,0,0,16.67,5.56,0,2.78,0,4.17,0,0,0,2.78,1.39,0,18.06,11.11,0,5.56,1.39,0,1.39,6.94,0,0,0,0
987060,4.35,2.17,2.17,0,2.17,0,8.7,0,0,4.35,0,4.35,4.35,0,0,0,0,0,6.52,0,0,6.52,0,0,6.52,0,0,0,0,0
987065,4.88,0,2.44,0,2.44,0,14.63,2.44,0,9.76,2.44,4.88,2.44,0,2.44,0,0,0,4.88,2.44,0,0,0,2.44,0,0,0,0,0,0
987152,7.14,7.14,0,0,0,0,17.86,0,0,17.86,0,3.57,0,0,0,0,3.57,0,3.57,0,0,0,3.57,0,0,0,0,0,0,0
987360,3.51,3.51,0,0,0,0,10.53,0,0,0,0,12.28,1.75,1.75,0,5.26,1.75,3.51,5.26,1.75,0,1.75,0,1.75,0,7.02,0,3.51,0,0
